Organization,Link,Sentence,isWayback,Label
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c803d0d0-bc42-4ffe-906f-cc863aeef9c2,"Pembina will release its third quarter 2017 results on Thursday, November 2, 2017 after markets close.",False,0
Suncor Energy,http://web.archive.org/web/20221007085253/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-07-24-nrsu-q2-en.pdf?modified=20220921202337,"Operating earnings were $1.253 billion ($0.80 per common share), compared to operating earnings of $1.190 billion ($0.73 per common share) in the prior year quarter, an increase of 10% per common share.",True,0
Imperial Oil,http://web.archive.org/web/20200904105518/https://news.imperialoil.ca/news-releases/news-releases/2020/Imperial-Provides-Kearl-Operational-Update/default.aspx,The company is pursuing a number of steps to try to mitigate the operational impacts.,True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2018/Imperial-earns-196-million-in-the-second-quarter-of-2018/default.aspx,"Sales growth continues to be driven by optimization across the full Downstream value chain, and the expansion of Imperial's logistics capabilities.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/bb781ff9-aede-4811-b318-021a4513a8f3,"Pembina and PIC have executed 50/50 joint venture agreements (the ""Joint Venture"") that includes binding commercial terms in support of the Project and have formed a new entity, Canada Kuwait Petrochemical Corporation (""CKPC"").",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123813&lang=en,Investment Community Toll Free: (800) 481-2804,True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123703&lang=en,"Maximize asset returns and deliver on the secured capital program, to drive cash flow growth through 2024;",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/5de3f7c0-426e-47ee-8252-bef4fe252429,"Subject to regulatory approval, Pembina expects the 16"" and 24"" diameter pipelines to be in-service between late-2016 and mid-2017.",True,0
Suncor Energy,http://web.archive.org/web/20220621170116/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-07-22-suncor-energy-to-release-second-quarter-2015-financial-results-en.pdf?modified=20210902050831,"Suncor Energy will release its second quarter financial results on July 29, 2015 before 8:00 p.m. MT (10:00 p.m. ET).",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/12/1214-2024-Budget.pdf,"At  Jackfish  and  Kirby  North,  planned  turnarounds  are  targeted  to  occur  in  Q2/24  and  impact  quarterly average production by approximately 17,100 bbl/d.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6013c21e-4389-49d8-8f53-023e19e8f84a,"For the first six months of 2013, revenue was $197.3 million compared to $160.6 million for the same period in 2012.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/8cbce48d-bac6-4f28-8f52-504298c5b54d,"In aggregate and including contracted volumes on the Vantage pipeline, Pembina has now secured 760 mbpd of crude oil, condensate and NGL through its recontracting efforts, the addition of new assets and its Phase I, II and III conventional pipeline expansions on its Peace and Northern Pipeline systems.",True,0
Suncor Energy,http://web.archive.org/web/20220621170110/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-10-06-suncor-energy-closes-purchase-of-interest-in-rosebank-project-en.pdf?modified=20210902050923,"Suncor (30 per cent), OMV (U.K.) Limited (20 per cent) and DONG E&P (U.K.) Limited (10 per cent).",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123720&lang=en,"Enbridge Announces Redemption of Cumulative Redeemable Preference Shares, Series J",False,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1307/02/1105-q320-front-end.pdf,The  cost  of  the  repair  was  minor  and  is  included  within  the  Horizon maintenance budget.,True,0
Suncor Energy,http://web.archive.org/web/20221007085002/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2019/2019-12-17-pc-ev-completion-of-network-en.pdf?modified=20220921204604,"Canada's Electric Highway includes more than 50 stations from Victoria, B.C. to Stewiacke, N.S.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123841&lang=en,Adjusted EBITDA in the fourth quarter of 2024 increased by $1.0 billion compared with the same period in 2023.,False,0
Suncor Energy,http://web.archive.org/web/20240518041803/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2024/2024-05-07-news-release-earnings-q1-2024-en.pdf?modified=20240507213212,"Certain financial measures referred to in this news release (adjusted funds from operations, adjusted operating earnings, free funds flow and net debt) are not prescribed by Canadian generally accepted accounting principles (GAAP).",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123753&lang=en,Gray Oak is competitively positioned to remain well-utilized as Permian Basin oil production grows.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7caffff7-7c18-4ba4-999c-d684ebf06f08,"In some cases, forward-looking statements can be identified by terminology such as ""continue,"" ""anticipate,"" ""schedule,"" ""will,"" ""expects,"" ""estimate,"" ""potential,"" ""planned,"" ""future,"" ""outlook,"" ""strategy,"" ""protect,"" ""trend,"" ""commit,"" ""maintain,"" ""focus,"" ""ongoing,"" ""believe"" and similar expressions suggesting future events or future performance.",False,0
Suncor Energy,http://web.archive.org/web/20220704155007/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-16-suncor-energy-ventures-holding-corporation-announces-any-and-all-debt-tender-offers-en.pdf?modified=20210902050909,Plus accrued and unpaid interest to but not including the applicable Payment Date.,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2025/03/0306-Q424-Front-End.pdf,"For  the  year  ended  December  31,  2024,  the  Company  retained  IQREs,  Sproule  International  Limited  and  GLJ  Ltd.,  to evaluate  and  review  all  of  the  Company's  proved  and  proved  plus  probable  reserves.",False,0
Imperial Oil,http://web.archive.org/web/20211029124723/https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-announces-third-quarter-2021-financial-and-operating-results/default.aspx,"Imperial reported estimated net income in the third quarter of $908 million and cash flow from operating activities of $1,947 million, up from net income of $366 million and cash flow from operating activities of $852 million in the second quarter of 2021.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,"The core of the Phase III Expansion will entail constructing a new 270 km 24 inch diameter pipeline from Fox Creek, Alberta to the Edmonton area, which is expected to have an initial capacity of 320 mbpd and an ultimate capacity of over 500 mbpd with the addition of midpoint pump stations.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/170bbbe6-045c-487d-934d-887e84fe0953,Pembina is well positioned with our assets situated on some of the best geological plays in the world that have very long resource life potential.,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/a178b44c-c8d5-418e-8155-9f2dd5b80a37,The Phase III Expansion also contemplates increasing pipeline interconnectivity between Edmonton and Fort Saskatchewan including Pembina's Redwater and Heartland Hub sites as well as third-party delivery points in these areas.,False,0
Suncor Energy,http://web.archive.org/web/20221007084710/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2022/2022-05-09-earnings-q1-2022-news-release-en.pdf?modified=20220909193039,"'Safety and operational excellence are foundational to our business and we are continuing to implement changes to strengthen our accountability and performance in these areas,' said Little.",True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2016/Imperial-provides-Kearl-operational-update/default.aspx,We continue to assess ways that Imperial can best support the community at this difficult time and the days ahead.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/d4c23268-6f5f-4030-a2e1-77e5200d9b4c,"These forward-looking statements are not guarantees of future performance and are subject to a number of known and unknown risks and uncertainties including, but not limited to: the regulatory environment and decisions; the impact of competitive entities and pricing; labour and material shortages; reliance on key relationships and agreements; the strength and operations of the oil and natural gas production industry and related commodity prices; non-performance or default by counterparties to agreements which Pembina or one or more of its affiliates has entered into in respect of its business; actions by governmental or regulatory authorities including changes in tax laws and treatment, changes in royalty rates or increased environmental regulation; the inability to meet the remaining conditions to completion of the Transaction, in a timely manner or at all; the failure to realize the anticipated benefits or synergies of the Transaction following closing due to the factors set out herein, integration issues or otherwise, fluctuations in operating results; adverse general economic and market conditions in Canada, North America and worldwide, including changes, or prolonged weaknesses, as applicable, in interest rates, foreign currency exchange rates, commodity prices, supply/demand trends and overall industry activity levels; ability to access various sources of debt and equity capital; changes in credit ratings; counterparty credit risk; technology and security risks; and certain other risks detailed from time to time in Pembina's public disclosure documents available at www.sedar.com, www.sec.gov and through Pembina's website at www.pembina.com.",False,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2019/Imperial-announces-third-quarter-2019-financial-and-operating-results/default.aspx,"The turnaround impacted the company’s share of gross production in the quarter by an estimated 15,000 barrels per day.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/1242b795-e802-428b-a563-dd1d2d989f60,"CALGARY, Alberta--(BUSINESS WIRE)--  Pembina Pipeline Corporation (""Pembina"" or the ""Company"") (TSX: PPL; NYSE: PBA) is pleased to announce that it has commenced a solicitation of written consents (the ""Consent Solicitation"") and proxies (the ""Proxy Solicitation"" and, together with the Consent Solicitation, the ""Solicitation"") from holders (the ""Series 1 Noteholders"") of Pembina's 4.80% Fixed-to-Fixed Rate Subordinated Notes, Series 1 due January 25, 2081 (the ""Series 1 Notes"").",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/b5bb01d5-c77b-4e3d-a608-cce50ae24c98,Appointment of Auditors,True,0
Shell Canada,http://web.archive.org/web/20170911220512/http://www.shell.ca/en_ca/media/news-and-media-releases/news-releases-2015/world-of-science-edmonton-announce-partnership.html,All amounts shown throughout this Report are unaudited.,True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1181/06/0802_q2-18-front-end.pdf,"Kirby North targets to add 40,000 bbl/d of SAGD production.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/a86f7b93-e454-448d-a241-988fa271db77,The decrease was primarily due to lower operating margin partially offset by lower tax expense and lower share-based compensation expense.,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c02d9b52-f34d-425f-a6ee-c2aeb21c05f2,"In particular, this news release contains forward-looking statements, relating to future dividends which may be declared on Pembina's common shares and preferred shares; the dividend payments and the tax treatment thereof; and the timing for release of the third quarter 2019 results.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/144c1e27-bdb4-4f34-bbc1-30c0995e1867,"In addition to this being a record-setting year for financial contributions, 91 percent of Pembina staff participated in the campaign and volunteered over 232 hours.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/9147ee99-cd5a-46c4-8968-690d6fbfa8e0,"These forward-looking statements are not guarantees of future performance and are subject to a number of known and unknown risks and uncertainties, including, but not limited to: non-performance of agreements in accordance with their terms; the impact of competitive entities and pricing; reliance on key industry partners, alliances and agreements; the levels of activity in the oil and natural gas production industry and related commodity prices; the continuation or completion of third-party projects; the regulatory environment and the ability to obtain required regulatory approvals; tax laws and treatment; fluctuations in operating results; the ability of Pembina to raise sufficient additional capital to complete future projects and satisfy future commitments; construction delays; labour and material shortages; and certain other risks detailed from time to time in Pembina's public disclosure documents including, among other things, those detailed under the heading ""Risk Factors"" in Pembina's management's discussion and analysis and annual information form for the year ended December 31, 2015, which can be found at www.sedar.com.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/33428551-5f17-4000-9569-0e8f41c6dfdf,Mr. Kerr currently serves on the Board of Directors of Laricina Energy Ltd. and is a member of the Management Advisory Council of the Haskayne School of Business at the University of Calgary.,False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123833&lang=en,All three phases of the project are supported by 20-year-fixed-price power purchase agreements with Amazon.,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/41be5692-5a04-4b8d-9300-dae8e885422a,"In particular, this news release contains forward-looking statements relating to: future dividends which may be declared on Pembina's common shares; and the timing and the amount of the dividend payments and the tax treatment thereof.",False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123753&lang=en,Energy Services adjusted EBITDA increased $21 million compared with the fourth quarter of 2021.,True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123816&lang=en,Renewable Power Generation,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7e65f674-7b47-4386-95d5-2c37fa2fbe83,Increased operating margin and a decreased change in non-cash working capital was offset by increased taxes paid in 2015.,False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123777&lang=en,"Second quarter GAAP earnings of $1.8 billion or $0.91 per common share, compared with GAAP earnings of $0.5 billion or $0.22 per common share in 2022",False,0
Imperial Oil,http://web.archive.org/web/20210202131030/https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-announces-fourth-quarter-2020-financial-and-operating-results/default.aspx,"The per share dividend paid in 2020 was $0.88, up from $0.82 in 2019.",True,0
Imperial Oil,http://web.archive.org/web/20220311100009/https://news.imperialoil.ca/news-releases/news-releases/2022/Imperial-announces-2021-financial-and-operating-results/default.aspx,"The company’s average Canadian dollar realizations for synthetic crude increased generally in line with WTI, adjusted for changes in exchange rates and transportation costs.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2022/12/1130-2023-budget-and-new-ghg-emissions-reduction-target.pdf,"We are committed to supporting Canada's climate goals and continuing to reduce our environmental footprint with our aspirational goal of net zero greenhouse gas (""GHG"") emissions in the oil sands.",True,1
Suncor Energy,https://www.suncor.com/-/media/project/suncor/files/news-releases/2024/2024-03-07-nr-fort-mckay-first-nation-and-su-to-partner-on-prospective-os-dev-opportunity-en.pdf?modified=20240613191936&created=20240307180528,"'This potential opportunity, which has synergies with Suncor's existing operations, could provide Suncor with bitumen supply optionality post 2040.'",False,0
Suncor Energy,http://web.archive.org/web/20221007084710/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2022/2022-05-09-earnings-q1-2022-news-release-en.pdf?modified=20220909193039,"Impact of First-in, First-out (FIFO) Inventory Valuation on Refining and Marketing Net Earnings (Loss)",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123713&lang=en,The call will be audio webcast live at https://event.on24.com/wcc/r/3574327/A306812D7E85261DFF8D8810CF6EC1E4.,True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1343/02/0506-q121-front-end.pdf,"Corporate  annual  liquids  production  is  targeted  to  be  strong  in  2021  ranging  from  920,000  bbl/d  to 980,000 bbl/d, an increase of approximately 32,000 bbl/d at the mid-point from 2020 levels.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c1d26c53-2e5a-4a5a-82e2-d14c9d4f05c0,"The decrease in the fourth quarter was primarily driven by the change in non-cash working capital, higher taxes paid, and a decrease in payments collected through contract liabilities, partially offset by higher operating results.",True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2018/Imperial-earns-196-million-in-the-second-quarter-of-2018/default.aspx,"Gross production of Cold Lake bitumen averaged 133,000 barrels per day in the second quarter, compared to 160,000 barrels per day in the same period last year.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/11/1102-Q323-Front-End.pdf,"International  E&P  crude  oil  production  volumes  averaged  24,719  bbl/d  in  Q3/23,  comparable  to  Q3/22  levels.",True,0
Suncor Energy,http://web.archive.org/web/20220621170123/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-31-suncor-energy-reports-2011-fourth-quarter-results-en.pdf?modified=20210902050651,Cash flow from operations and ROCE are reconciled in the NonGAAP Financial Measures Advisory section of the Q4 Report.,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2025/05/0508-Q125-Front-End.pdf,"Canadian  Natural  continues  to  focus  on  safe,  effective  and  efficient  operations  delivering  record  quarterly  average production  in  Q1/25  of  1,582,348  BOE/d,  consisting  of  record  total  liquids  production  of  1,173,804  bbl/d  and  record natural gas production of 2,451 MMcf/d.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/33debf84-3a1f-497a-9fba-438be44f3952,Higher margins on NGL and crude oil sales and the positive impact of higher marketed NGL volumes were offset by an increase in the realized loss on commodity-related derivatives.,False,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/05/0504-Q123-Front-End.pdf,"The narrowing of the WCS heavy differential to-date in 2023 relative to Q4/22 and the early part of Q1/23 reflects the completion of the US Strategic Petroleum Reserve (""SPR"") releases and the return of certain refineries in the US Midwest, strengthening margins on the Company's heavy crude oil production.",True,0
Suncor Energy,https://www.suncor.com/-/media/project/suncor/files/news-releases/2025/2025-11-04-news-release-suncor-energy-increases-dividend-en.pdf?modified=20251104214157&created=20251104213241,"The dividend will be payable December 24, 2025 to shareholders of record at the close of business on December 3, 2025.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,"A reduction in the current ratings on Pembina's debt by its rating agencies, particularly a downgrade below investment grade ratings, could adversely affect Pembina's cost of financing and its access to sources of liquidity and capital.",True,0
Suncor Energy,http://web.archive.org/web/20221007083429/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-06-02-nr-su-lanzajet-release-en.pdf?modified=20220917161938,ANA is the only Japanese airline to win this prestigious designation eight years in a row.,True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123816&lang=en,"The Tennessee Ridgeline Expansion project is an expansion of the East Tennessee Natural Gas (""ETNG"") system which will provide additional natural gas for the Tennessee Valley Authority (TVA) to support the replacement of an existing coal-fired power plant as it continues to transition its generation mix towards lower-carbon fuels.",True,1
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/f95387cc-3cdd-44c2-86fd-76b0eefbe7a7,This view is informed by the following:,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7e65f674-7b47-4386-95d5-2c37fa2fbe83,Annual and Fourth Quarter 2015 Conference Call & Webcast,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/dfec1452-af06-4665-970a-d78f6fe2c154,"Series 1, 3, 5, 7, 9, 11, 13 and 21 preferred share dividends are payable on March 1, 2021 to shareholders of record on February 1, 2021.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/fa8f1d4a-3f24-4e91-b435-4a123e88749f,"The CDH is designed to augment Pembina's existing diluent handling facilities in the Fort Saskatchewan area which includes approximately 20,000 bpd of rail import capacity, 500,000 barrels of underground diluent storage and approximately 180,000 bpd of existing delivery capacity to third-party diluent delivery pipelines.",False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123769&lang=en,Texas Eastern Open Season,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,Pembina expects the expansions detailed below to bring the Company's Gas Services processing capacity to approximately 1.2 bcf/d (net) by the end of 2015 which includes ethane-plus extraction capacity of approximately 735 MMcf/d (net).,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/bd4f74ad-0bf8-4e2a-a0ba-2df4ec67c207,"The Series 7 Shares are issued in ""book entry only"" form and, as such, the sole registered holder of the Series 7 Shares is the Canadian Depositary for Securities Limited (""CDS"").",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/169b5bb8-3951-47e3-8ceb-dd196bfc83cf,"The net proceeds of the Offering will be held in escrow and are expected to be used by Pembina to fund a portion of the purchase price of Pembina's previously announced acquisition of all of the interests of Enbridge Inc. in the Alliance, Aux Sable and NRGreen joint ventures (the ""Acquisition"").",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1321/02/0309-ncib.pdf,"CANADIAN NATURAL RESOURCES LIMITED ANNOUNCES NORMAL COURSE ISSUER BID CALGARY, ALBERTA - MARCH 9, 2021 - FOR IMMEDIATE RELEASE",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7e65f674-7b47-4386-95d5-2c37fa2fbe83,"Underpinned by a long-term fixed return agreement and a long-term NGL mix purchase and sale agreement related to RFS III, the terminalling services include truck and rail loading, storage, as well as handling and processing equipment for a variety of products delivered from North West.",True,0
Suncor Energy,http://web.archive.org/web/20221007095422/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2021/2021_03_18_nr_su_svante_en.pdf?modified=20220907174531,We are excited to become both an investor in and a collaborative partner with the company.',True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,The current longevities underlying the values of the liabilities in the defined plans are as follows:,False,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2020/Imperial-announces-change-to-virtual-annual-meeting-of-shareholders/default.aspx,Step 2: Follow these instructions: For registered shareholders: Click “I have a Control Number” Enter the control number located on your proxy form Enter the password “imperial2020” (case sensitive),True,0
Suncor Energy,http://web.archive.org/web/20240502092352/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2024/2024-04-30-media-advisory-suncor-energy-q1-earnings-and-agm-en.pdf?modified=20240430210119,"Calgary, Alberta (April 30, 2024) -",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,"Redwater West also includes NGL production from the Younger NGL extraction and fractionation plant (Taylor, B.C.) that provides specification NGL to B.C. markets.",False,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2020/Imperial-announces-change-to-virtual-annual-meeting-of-shareholders/default.aspx,"This includes registered shareholders who have duly appointed another person as proxyholder, and non-registered (beneficial) shareholders who have duly appointed themselves or another person as proxyholder.",True,0
Suncor Energy,http://web.archive.org/web/20220703203553/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-08-suncor-energy-announces-2012-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050642,"Suncor Energy Inc. released its 2012 guidance today, which includes $7.5 billion in capital spending and planned average production of 530,000 to 580,000 barrels per day.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2024/02/0229-Q423-Front-End.pdf,"The  increase  in  thermal  in  situ  production  is  driven  by  strong  execution  on  the  Company's  strategic development plan, including capital efficient pad additions at Primrose and Kirby in 2023, partially offset by natural field declines.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/05/0504-Q123-Front-End.pdf,"As previously announced, the Company made an early repayment in Q4/22 of US$1.0 billion of 2.95% debt securities, originally due January 15, 2023.",True,0
Suncor Energy,http://web.archive.org/web/20240602110529/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2024/2024-03-21-news-release-su-annual-report-2023-en.pdf?modified=20240522152716,"For more information about Suncor, visit our website at Suncor.com.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2025/03/0306-Q424-Front-End.pdf,"Canadian Natural drilled a total of 79 net natural gas wells in 2024, 12 fewer than originally budgeted, as a result of the Company's strategic decision to reduce dry natural gas activity due to low natural gas prices.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/8a6b1458-d83a-4ae5-b6b2-be24c3a3e402,"For the fifth year in a row, Pembina Pipeline Corporation (""Pembina"" or the ""Company"") (TSX: PPL; NYSE: PBA) has committed to supporting local volunteer fire departments in the Company's operating communities by providing them with much-needed funds through Pembina's Fire Prevention Project.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/9a94bfed-f167-4c66-b11e-f553a73ad88e,technology and cyber security risks; natural catastrophes; and certain other risks detailed in Pembina's,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/9a94bfed-f167-4c66-b11e-f553a73ad88e,To access the,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2024/10/1007-Chevron-Canada-Acquisition.pdf,UPDATE TO FREE CASH FLOW POLICY,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,Pembina conducts regular reviews and audits to assess compliance with legislation and company policy.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7fe114ff-c1ed-45cb-a122-032bd7530df6,"All preferred share dividends are payable on March 1, 2017 to shareholders of record on February 1, 2017.",False,0
Shell Canada,http://web.archive.org/web/20170911222832/http://www.shell.ca/en_ca/media/news-and-media-releases/news-releases-2013/flood-update-sunday-june-23.html,"If you are an impacted employee, assistance from the following contact points have been made available to you:",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6013c21e-4389-49d8-8f53-023e19e8f84a,"For depreciation and amortization included in operations during the second quarter, Conventional Pipelines recovered $2.1 million due to a re-measurement of the decommissioning provision in excess of the carrying amount of the related asset.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/60a97c1d-4e25-48b0-be91-cf80ec73166d,"The Canadian energy industry is not egress constrained for the first time in many years and additional third-party egress in the form of Trans Mountain Pipeline expansion, LNG Canada, and Enbridge's Line 3 Replacement should improve relative pricing for Canadian hydrocarbons, support future growth in the WCSB and provide new opportunities for Pembina.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6013c21e-4389-49d8-8f53-023e19e8f84a,"Pembina Pipeline Corporation (""Pembina"" or the ""Company"") is an energy transportation and service provider domiciled in Canada.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123699&lang=en,"However, it was also evident from extensive industry input that there was no consensus on what a new commercial structure should look like – some favoured contracting, while others opposed it altogether, preferring to maintain the status-quo, a monthly nominations process and a fixed toll.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123789&lang=en,Enbridge Announces Conversion Results for Series N Preferred Shares,False,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123753&lang=en,higher maintenance capital spend across the organization;,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/fa8f1d4a-3f24-4e91-b435-4a123e88749f,"As part of the Transaction, Pembina also acquired pipeline infrastructure from Mistral and Mistral's interest in SEEP, an under construction, 60 MMcf/d deep cut gas processing facility that is centrally located to service the southeast Saskatchewan Bakken region.",False,0
Imperial Oil,http://web.archive.org/web/20220311100009/https://news.imperialoil.ca/news-releases/news-releases/2022/Imperial-announces-2021-financial-and-operating-results/default.aspx,"Chemical fourth quarter net income was $64 million with full-year net income of $361 million, the highest full-year net income in over 30 years.",True,0
Imperial Oil,http://web.archive.org/web/20210730120849/https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-Announces-Second-Quarter-2021-Financial-and-Operating-Results/default.aspx,"Corporate and other expenses were $50 million in the second quarter, compared to $57 million in the same period of 2020.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123833&lang=en,Going forward PSNC will conduct business as Enbridge Gas North Carolina.,False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/45280c09-e9d8-4a89-8633-f40a5a91d089,"For the six months ended June 30, 2014, depreciation and amortization included in operations was $103 million compared to $74 million in the first half of 2013 for the same reasons noted above.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,"Pembina's CEO and CFO have evaluated the design and operational effectiveness of such controls as at December 31, 2012.",False,0
Suncor Energy,http://web.archive.org/web/20220704151000/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-07-08-ge-suncor-energy-new-investments-toward-environmental-performance-albertas-oil-sands-en.pdf?modified=20210902050806,"'We have a world-class resource in Canada's oil sands that will supply energy for decades to come,' said Steve Williams, Suncor president and chief executive officer.",True,0
Shell Canada,http://web.archive.org/web/20191207033823/https://www.shell.ca/en_ca/media/news-and-media-releases/news-releases-2013/winners-of-shell-canada-and-canadian-geographics-classroom-energy.html,"It tells us that schools see value in content about where energy comes from, how it’s used and the issues we face managing our resources.”",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6f2b54ba-3ce3-4d93-83b1-e2256f1103de,"""The receipt of our EAC is the culmination of more than a decade of work by the Haisla Nation and marks a significant milestone for the Cedar LNG project and the Haisla Nation's journey towards economic self-determination,"" said Crystal Smith, Chief Councillor for Haisla Nation.",True,0
